Station Name,ZIP,Latitude,Longitude
NKU-HIC NKU C-LOT 1,41076,39.031566,-84.466867
SVVSD SOARINGHEIGHTS1,80516,40.050362,-105.016947
STATION 1 STATION 1,20121,38.831622,-77.440902
Gettysburg National Military Park Museum & Visitor Center,17325,39.812289,-77.221856
Town of Gettysburg - Racehorse Alley Garage,17325,39.831783,-77.229325
Olympic National Park - Sol Duc Hot Springs Resort,98363,47.96937,-123.86338
Olympic National Park - Sol Duc Hot Springs Resort,98363,47.96937,-123.86338
Everglades National Park - Shark Valley Visitor Center,33194,25.75766203,-80.7653472
Everglades National Park - Ernest F. Coe Visitor Center,33034,25.39586,-80.584086
Everglades National Park - Ernest F. Coe Visitor Center,33034,25.39586,-80.584086
Biscayne National Park,33033,25.464121,-80.336073
Grand Canyon National Park - Yavapai Lodge,86023,36.05449,-112.120389
Grand Canyon National Park - Yavapai Lodge,86023,36.05449,-112.120389
Grand Canyon National Park - Maswik Lodge,86023,36.054079,-112.142343
COLBY COLLEGE COLBY3,4901,44.562534,-69.658916
DC CORRIDOR NORTHGATE DC1,98115,47.700774,-122.323775
Maui Electric HQ,96732,20.8846,-156.472
14410 Sylvan St,91401,34.184614,-118.447258
Yakima,98901,46.677586,-120.47913
521401-City of San Mateo,94403,37.550432,-122.307281
Pasco,99301,46.242178,-119.124215
520109-410 Totten Pond Road,2451,42.395297,-71.254303
116 S Avenue 60,90042,34.111127,-118.18901
662 Vermont Ave,90005,34.061311,-118.291564
1526 Cahuenga Blvd,90028,34.098806,-118.329636
1726 S La Cienega Blvd,90035,34.046424,-118.376206
3959 Laurel Canyon Blvd,91602,34.142368,-118.395247
4259 Leimert Blvd,90008,34.006492,-118.32867
4533 Kester Ave,91403,34.15353,-118.457347
4648 Lankershim Blvd,91602,34.155263,-118.368681
5324 Laurel Canyon Blvd,91607,34.167374,-118.39659
12860 Encinitas Ave,91342,34.303331,-118.478003
6545 Foothill Blvd,91042,34.245762,-118.274526
13631 Van Nuys Blvd,91331,34.260126,-118.430126
10331 Langdon Ave,91345,34.257703,-118.469755
14510 Nordhoff St,91402,34.235332,-118.448487
7677 Sunset Blvd,91602,34.098089,-118.356692
6616 Sunset Blvd,90028,34.09785,-118.334025
10950 Central Ave,90008,33.936458,-118.254068
4519 Pico Blvd,90064,34.048617,-118.334337
8155 Foothill Blvd,91040,34.259756,-118.310646
19243 Victory Blvd,91335,34.186707,-118.552529
10875 Pico Blvd,90064,34.039996,-118.429085
Wandermere,99218,47.768906,-117.401929
Phineas Swann Bed & Breakfast Inn,5471,44.87901527,-72.61100292
LaPerle's IGA,3576,44.909768,-71.490136
McDonald's,25526,38.438782,-82.017454
Kings Chrysler Jeep Dodge Ram,45249,39.298491,-84.303861
THE SANTAL SANTAL1,78735,30.259641,-97.859784
EAST MARKET 1100MARKET3,19107,39.951352,-75.159563
LEHIGH ALUMNI GARAGE,18015,40.605968,-75.380555
Brickell City Centre - East Block,33131,25.76623,-80.19238
FACEBOOK SEA FACEBOOK SEA 6,98109,47.628509,-122.342643
1101 WESTLAKE FB WESTLAKE 2,98109,47.6289,-122.341536
LADWP - East Valley District,91605,34.20507,-118.410626
LADWP - Los Angeles Cleantech Incubator,90013,34.040458,-118.235444
LADWP - McCullough Switching Station,89005,35.788775,-114.992726
LADWP - Northridge District,91324,34.23166,-118.541216
LADWP - West 24th Street,90007,34.034741,-118.29228
LADWP - Georgia Street,90015,34.035847,-118.273342
LADWP - Solano Avenue,90012,34.071508,-118.230314
LADWP - Georgia Street,90015,34.036868,-118.272685
LADWP - South Bonnie Brae Street,90006,34.042355,-118.281909
LADWP - South Alameda Street,90021,34.032919,-118.238621
LADWP - East 4th Street,90013,34.043191,-118.23737
LADWP - Avalon Boulevard,90003,33.975437,-118.265365
LADWP - West Slauson Avenue,90044,33.988889,-118.285476
LADWP - Avalon Boulevard,90003,33.976155,-118.265365
LADWP - Tuxford Street,91352,34.225334,-118.384372
LADWP - Riverton Ave,91601,34.171063,-118.365893
LADWP - Fruitland Drive,91604,34.139805,-118.370659
LADWP - Burnet Avenue,91343,34.22845,-118.463489
LADWP - Independence Avenue,91304,34.233579,-118.59051
LADWP - Parthenia Street,91325,34.228057,-118.528682
LADWP - West 9th Street,90731,33.735855,-118.289691
LADWP - West Denni Street,90744,33.784942,-118.262959
LADWP - South Figueroa Street,90037,33.993086,-118.282886
LADWP - Rinaldi Receiving Station,91344,34.279341,-118.478491
LADWP - Sylmar Converter Station,91342,34.313095,-118.480525
LADWP - Valley Telecom,91401,34.179797,-118.446468
LADWP - West Valley District,91325,34.25707,-118.529347
City of Hyattsville - Department of Public Works,20781,38.946661,-76.939889
Charleston Mitsubishi,25177,38.377029,-81.785193
College of Southern Idaho - Applied Tech & Innovation Center,83303,42.584107,-114.472986
Village of Lima,14485,42.905519,-77.611086
Tin Mountain Conservation Center,3818,43.972169,-71.161162
IBEW Local #265,68512,40.749142,-96.70061
CITY OF WOOSTER NE QUAD 1,44691,40.798678,-81.939838
BJCTA SITE C PARKING,35203,33.511409,-86.809935
CT RAIL BERLIN1,6037,41.635615,-72.765338
Sunset Harbour South Condominium,33139,30.389363,-86.480563
HOLLADAYSTORAGE MCP,84117,40.668016,-111.840429
MTA METRO MILFORD,21208,39.359215,-76.721186
20157 Ventura Blvd,91364,34.170533,-118.572577
PIE AE PUBDITTMAR1,78745,30.185298,-97.801157
PIE AE MACC STATION 2,78701,30.25848,-97.73948
PIE AE CONVENTION CTR3,78701,30.263774,-97.743466
PIE AE CONVENTION CTR1,78701,30.263755,-97.743423
PIE AE NWRECCENTER 1,78757,30.33403,-97.751448
NCR HQ  MIDTOW NCR EV 19,30308,33.778542,-84.389477
PIE AE NWRECCENTER 4,78757,30.333969,-97.751358
PIE AE PUB M STATION 1,78702,30.278956,-97.708847
PIE AE ROSEWOOD PARK1,78702,30.271704,-97.713959
PIE AE ANIMAL SERVICE5,78702,30.251587,-97.690788
PIE AE ANIMAL SERVICE3,78721,30.251538,-97.690807
STEVENS PASS SPMR DUAL #2,98288,47.746319,-121.089984
STEVENS PASS SPMR DUAL #1,98288,47.746482,-121.090001
BROOKFIELD PROP SP PLUS ST1,77002,29.756191,-95.368786
DENOOYER JAGUAR CPE100- DC FAST,49009,42.267379,-85.664722
Lewis & Clark Community College - Weber Workforce Parking Lot,62035,38.953293,-90.200095
WSCAEV EV STATION 01,96701,21.38583,-157.950293
Harney County - Chamber of Commerce,97720,43.589715,-119.055007
Green Springs Inn,97520,42.122821,-122.464271
Seabrook Street Parking,98356,47.195359,-124.196082
Gull Wing Inn,98562,47.24044,-124.216904
"50,000 Silver Dollar Inn",59867,47.38642,-115.399157
Mercy Medical Center,96067,41.317502,-122.3197
HONDA KATY FRONT,77450,29.783781,-95.74414
Franny Beck Wines,97101,45.115791,-123.206977
Public Coast Brewing,97110,45.900889,-123.958827
Goss Chevrolet,97850,45.326761,-118.091312
Lithia Building at the Commons,97501,42.328866,-122.871814
Ponzi Vineyards,97140,45.380227,-122.93602
FivePine Lodge and Spa,97759,44.285827,-121.536435
Talent Community Center,97540,42.245028,-122.790141
BATTLE CREEK UL EV STATION 02,49037,42.33845,-85.27644
BATTLE CREEK UL EV STATION 01,49037,42.338446,-85.276494
VMH SHOP1,82801,44.807161,-106.953777
HY VEE CRLVLLE 2 NORTH,52241,41.722346,-91.604721
Prince George's County - Department of Public Safety,20715,38.957733,-76.704338
Edmonston - Police Department,21230,38.949948,-76.929833
Reach Brickell City Centre,33131,25.766863,-80.191719
Brickell City Centre - West Block,33131,25.7675,-80.19323
HONDAOFCLEARLAK SHOP 1,77573,29.482096,-95.102256
HIGHWOODS 751 CORP EV 1,27607,35.793618,-78.741801
Washington State Department of Ecology - Public Parking Lot,99205,47.700624,-117.425573
Providence - Portland Medical Center - Glisan Parking Garage - Valet Parking,97213,45.527677,-122.611475
Village of Cherry Valley,13320,42.797294,-74.758022
Neuworks Mechanical,80524,40.586017,-105.044746
Best Western - Roosevelt Place Hotel,58503,46.854194,-100.769854
Maryland House Travel Plaza,21001,39.498059,-76.231826
City of Hilliard - Center Street,43026,40.035508,-83.16154
Blake Utter Ford,75020,33.75515,-96.586857
Sierra Nevada Brewery,28732,35.430833,-82.553153
MILWAUKEE ARLINGTON COURT,53202,43.053449,-87.893999
UNICOPROPERTIES HARLEQUIN,80111,39.607363,-104.901585
HIE EV CHARGE HEI 1,1824,42.603764,-71.345914
AMLI MARK 24 MARK 24 1,98107,47.668955,-122.388808
BSCI MLB E-01,1752,42.360956,-71.55902
BSCI MLB B-02,1752,42.362077,-71.562246
JACQUARD STATION 1,80206,39.719703,-104.952005
4THANDCHARGE STATION1,78702,30.260355,-97.723548
4THANDCHARGE STATION 5,78702,30.260389,-97.724234
Verizon,20904,39.0704416,-76.9579316
ADDISON @ EVA THE ADDISON,19454,40.210647,-75.219064
NEXMETRO DEER VALLEY ST1,85085,33.701384,-112.109107
TOWN OF ESSEX EV-1,5452,44.493852,-73.104994
Secure Parking - BAC Parking Deck,28202,35.226655,-80.840749
Sacramento Area Electrical Training Center,95833,38.618916,-121.535361
"Paul Schafer, DDS",94947,38.117115,-122.6098
LELD TOYOTA,1460,42.543693,-71.466169
TD BANK TD ROSLINDALE,2131,42.276355,-71.114361
RI OER RI PUC ST4,2888,41.748412,-71.436477
DC CORRIDOR BOX HILL DC 2,21009,39.468019,-76.307435
GCEA EV STATION GCEA HQ EV,81230,38.525522,-106.967789
HYANNIS HONDA HONDA SERVICE,2601,41.655798,-70.325439
SEACOAST BANK CLERMONT FL 01,34711,28.547317,-81.739713
Hiday Chevrolet,46714,40.767954,-85.16415
Summit City Chevrolet,46804,41.075696,-85.209291
Kelley Chevrolet,46808,41.127853,-85.160347
Burnworth-Zollars Ford,46767,41.451089,-85.591735
Burnworth-Zollars Chevrolet,46767,41.451391,-85.592234
Max Myers Motors,46540,41.677509,-85.706731
Gymnastics Michiana,46545,41.692005,-86.148854
Gurley Leep Motorwerks,46545,41.696118,-86.186484
County - City Building,46601,41.674933,-86.253378
Rayco Tools Inc,46580,41.236764,-85.83172
Lee Kinstle GM,45891,40.858477,-84.591509
Lassen Chevrolet Toyota,97322,44.630214,-123.055678
Windermere on the Beach,97411,43.095269,-124.430871
Power Chevrolet,97365,44.647644,-124.052744
Hallmark Inn,97365,44.630713,-124.063653
Ken Ware Chevrolet,97459,43.390905,-124.234151
Courtney Auto Repair,97467,43.699725,-124.103324
Ilani Casino Resort,98642,45.852337,-122.708397
Kohl's,46703,41.675711,-84.998104
Royal Chevrolet,49036,41.934846,-84.957104
INGUARD,46992,40.795478,-85.824511
Four Winds Casino South Bend - East Lot,46614,41.642423,-86.288396
Four Winds Casino South Bend - West Garage,46614,41.640661,-86.293399
Flannery Chevrolet,48413,43.803327,-82.978959
Robert DeNooyer Chevrolet,49423,42.789581,-86.082186
Kool Chevrolet,49525,43.030838,-85.626693
Art Moehn Chevrolet,49201,42.277762,-84.379182
Al Serra Chevrolet,48439,42.941548,-83.645506
Vic Canever Chevrolet,48430,42.790601,-83.730213
Feldman Chevrolet - New Hudson,48165,42.515722,-83.608279
Feldman Chevrolet - Novi,48375,42.477793,-83.465085
CARR PROPERTIES P2 6540,20005,38.903985,-77.034961
DC CORRIDOR SEATTLE MINI,98125,47.713224,-122.298415
DC CORRIDOR PAC SCI L2,98109,47.619056,-122.352371
ATLANTIS RESORT ATLANTIS STAT 3,89502,39.488907,-119.793686
BEDROCK OCM 2,48226,42.333436,-83.045934
BEDROCK OCM 9,48226,42.333351,-83.046149
EBSCO - Parking Garage,1938,42.678142,-70.839093
EBSCO,1938,42.675583,-70.840555
EBSCO,1938,42.678707,-70.841728
EBSCO,1983,42.651999,-70.935554
Downunder Garage,21201,39.287861,-76.616633
Town of Elkin - Farmers Market,28621,36.245222,-80.850472
Town of Elkin - Heritage and Trails Center,28621,36.242635,-80.851461
Town of Elkin - Recreation Center,28621,36.247855,-80.855906
Stanislaus County - Modesto Library,95354,37.643351,-120.993746
Stanislaus County - Oakdale Library,95361,37.764711,-120.848771
City of Bakersfield - Amtrak Parking,93301,35.37255686,-119.0066873
LG&E SENECA PARK,40207,38.24212,-85.671238
TAMPA HOUSING ENCORE TEMPO 1,33602,27.95662,-82.45156
One Light Street,21201,39.289496,-76.613588
WCS NS1 BOSTON RD,10460,40.846205,-73.876513
WALKINGMOUNTAIN WALKING MTS 1,81620,39.642955,-106.518336
FEAST EV STATION 02,19053,40.15242,-75.008973
PARK PLAZA STATION2,78703,30.267321,-97.754548
TEXAS CHILDRENS G21-B1A,77030,29.708212,-95.402651
TEXAS CHILDRENS G11-B1A,77030,29.706778,-95.401567
TEXAS CHILDRENS G21-B3B,77030,29.707888,-95.403103
TEXAS CHILDRENS G20-B1A,77030,29.709414,-95.396849
EMI HEALTH EMI HEALTH 1,84107,40.660739,-111.899103
UWMC SURGERY STATION 2,98195,47.649948,-122.30746
PRIUSCHARGER ACKERMAN TOYOTA,63139,38.619641,-90.288247
DC SOLAR XSC1724GC184364,85021,33.577643,-112.111218
BMGF EV STATION 02,98109,47.624211,-122.346218
Room 214,80301,40.035483,-105.242722
TWNBURRILLVILLE BIRRILLVILLE S2,2859,41.960193,-71.696593
BEDROCK OCM B1 1,48226,42.3328,-83.046192
Lazy Acres - Hermosa Beach,90254,33.872054,-118.394586
NAMASTE SOLAR 1 888 FEDERAL L,80204,39.730528,-105.024699
Minot Automotive Center,58071,48.197023,-101.294031
Ryan Nissan,58701,48.193828,-101.295626
Pacific Raceways,98042,47.320954,-122.13822
TRI-COUNTY EMC EV STATION 01,31032,33.00272,-83.550636
TRIHEALTH NORWOOD,45212,39.16171,-84.449434
Home 2 Suite,93551,34.586501,-118.137824
WAKE EMC BEXLEY HERITAGE,27587,35.947323,-78.505
GOLDEN VALLEY CITY HALL,55427,44.986962,-93.379762
Town of Los Gatos - Northside Lot,95032,37.229971,-121.979377
Fred Meyer - Tesla Supercharger,98029,47.548081,-122.039955
Serramonte Center - Tesla Supercharger,94015,37.673992,-122.471969
Northside Lot - Tesla Supercharger,95032,37.230356,-121.979198
Target - Tesla Supercharger,95110,37.339563,-121.90366
PIE AE HOWSONBRCHLIBR1,78703,30.298412,-97.767959
Bedrooms & More,98105,47.661582,-122.32426
"3131 Camelback Road, LLC",85016,33.509606,-112.013469
113 SOUTH LIFTED,2903,41.81687,-71.410091
CASTO RIVER & RICH 1,43215,39.956039,-83.011169
CASTO RIVER & RICH 2,43215,39.955717,-83.01158
FLOWJLR SHOP 01,27407,36.05985,-79.902453
CUSTERPPD CUSTERPOWER,68822,41.402152,-99.624959
CITADEL AT WEST WESTPOINTE ST1,78245,29.442297,-98.649844
TWNBURRILLVILLE CLOCK TOWER ST1,2830,41.964079,-71.674013
STATION 1 TREASURY MINT 1,20001,38.900627,-77.023611
WINTER GARDEN BOYD GARAGE 1,34787,28.564492,-81.586963
GASTONIA SOUTH ST 1,28052,35.26251,-81.183977
UF LAKE NONA EV CHARGER 01,32827,28.366094,-81.28992
MSU NORTH IM WEST#1,48864,42.729489,-84.486356
HAWTHORNE STATION 1,78741,30.227434,-97.71854
TRIHEALTH BALDWIN,45202,39.117443,-84.498832
Cesar E. Chavez Campus (SDCC),92113,32.8086349,-117.145866
EV STATION LOT NGHS BRASELTON,35017,34.120551,-83.837821
IOWA CITY PRKNG SWAN RAMP,52240,41.659803,-91.529048
BUILDINGB1 EV STATION 05,28036,35.51277,-80.852631
METRO DC CANTON DC,30114,34.192931,-84.506623
BMCD 9450 Garage,64114,38.958105,-94.597259
MAKER'S MARK MAKER'S MARK 1,40033,37.646254,-85.347958
ISD411 ADMIN CENTER 1,98029,47.55493,-122.047455
PGCMLS NC LIBRARY 1,20784,38.962374,-76.882474
"Sleepy Hollow Inn, Ski, and Bike Center",5462,44.352098,-73.029277
The Harker School - Upper Campus,95129,37.317837,-121.974016
McGhee Tyson Airport,37701,35.8049767,-83.98941891
HCA Healthcare,37027,36.044988,-86.774068
Mountain View Chevrolet,37408,35.02970505,-85.30593766
Cumberland Plaza Garage,37040,36.525861,-87.361493
Dickson Electric System,37055,36.065339,-87.386541
Ford Lincoln of Franklin,37064,35.918324,-86.833177
McEwen Building,37067,35.936008,-86.827124
Whole Foods Market,38138,35.08896,-89.80219
Brown Squirrel Furniture,37932,35.914452,-84.112427
Whole Foods Market,37919,35.933079,-84.015922
Melton Hill Dam - Overlook Parking Area,37771,35.88315568,-84.30259448
Melton Hill Dam - Tailwater Parking Area,37771,35.88578498,-84.3036185
Ingles Market,37771,35.802582,-84.262589
Memphis International Airport,38116,35.04880295,-89.98090376
Chamber of Commerce,37129,35.866934,-86.449001
Tolosa Winery,93401,35.23117047,-120.6247443
GLENWOOD SPRNGS PUBLIC GARAGE,81601,39.545365,-107.323713
B-KWIK  #15 B-KWIK #15,39402,31.318391,-89.399501
METROHEALTH1 TMHS-1,44109,41.460771,-81.69626
SECAUCUS RECREATION CENT,7094,40.799955,-74.047792
The Getty Villa - South Parking,90272,34.04590171,-118.5648429
The Getty Villa - Central Parking,90272,34.04584837,-118.5648536
Sugarbush Resort - Lincoln Peak,5674,44.1371,-72.892525
SEAPATH ON 67TH EV STATION 02,29572,33.742192,-78.829296
WHOLE FOODS MKT HUNTSVILLE 2,35801,34.712409,-86.589364
GCEA EV STATION ELK CREEK EV,81230,38.463148,-107.166404
FOX VALLEY SHOP 01,54313,44.291538,-88.46846
THE HOTEL AT AP STATION 3,21076,39.152958,-76.743689
UNITED ORD LOT UNITED 7,60666,41.981125,-87.88858
HARTFORD HARTFORD 1,5001,43.646607,-72.319355
CYPRESS WATERS2 CYPRESS WATERS2,75063,32.93166,-96.988391
CAMBRIA AT CP 8321 BALTIMORE,20740,38.992716,-76.932043
JLB BUILDERS ESCHER 2,20852,39.059325,-77.118943
LG&E AB SAWYER PARK,40223,38.263977,-85.580132
KU ETOWN MUNI LOT,42701,37.69154,-85.859236
OHIO STATE UNV SCHUMAKER2,43210,40.012961,-83.026331
KU KU OFFICE,40507,38.043433,-84.49455
B E CHARGERS BE11,5401,44.473181,-73.202918
Tennis Court,33707,27.750259,-82.748024
Western New York Welcome Center,14072,43.01931644,-78.97480837
Augspurger Ramp,14202,42.889784,-78.874463
Main Place Ramp,14202,42.883926,-78.87605
Fernbach Ramp,14202,42.884991,-78.876036
Turner Ramp,14202,42.885934,-78.879364
One Seneca Ramp,14203,42.879878,-78.875574
Adam Ramp,14203,42.883894,-78.873775
TownePlace Suites - Buffalo Airport,14225,42.93057,-78.728499
Buffalo State - Cleveland Hall,14222,42.932067,-78.88137
Borough of Demarest - Department Of Public Works,7627,40.958278,-73.963963
Whole in the Wall,97750,44.566585,-120.155408
Shults Ford - Harmarville,15238,40.540543,-79.838003
Ford of Monroeville,15146,40.434005,-79.792216
Bowser Chevrolet,15146,40.432253,-79.715796
Whole Foods Market,15241,40.346252,-80.058496
DOT RI DOT ST6,2888,41.745131,-71.439255
CITY OF TAMPA PALM AVE GARAGE,33605,27.961339,-82.445909
CITY OF TAMPA POE GARAGE 2,33602,27.950234,-82.462129
REDGARDEN PUA HANA ST,80027,39.965352,-105.116423
EAST DIVISION SUMMIT PARK 1,15275,40.454174,-80.19061
MOB LEVEL 2B MIDTOWN 1,21201,39.299808,-76.621354
SEACOAST BANK ALTAMONTE,32779,28.687159,-81.413971
SEACOAST BANK WINTER PARK,32789,28.597939,-81.362877
CHOA HUGHES SPALDING,30313,33.753597,-84.381125
ALLABOARDFLORID WPB 3,33401,26.711601,-80.05657
THE HOTEL UMD STATION 1 GW,20742,38.986141,-76.934977
THE HOTEL UMD STATION 2,20740,38.986137,-76.934953
JLR GWINNETT 1 DC FAST 02,30096,33.964915,-84.130733
Lot P5 - Station 1,33701,27.763741,-82.634583
Bayfront Tower - P4 - 1,33701,27.770802,-82.633652
HSN - 1,33729,27.87999,-82.667665
Lexington Market,21201,39.291633,-76.622509
Mountain Lake Lodge,59911,48.00563889,-114.0558333
City of Madison - Main Street Parking Lot,47250,38.736794,-85.381665
